app,date,gap_count,observation_ratio,on_ratio,psn
00_total,20161125,"{1: 368, 10: 8, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9927893518518518,1.0,04
04_fridge,20161015,"{1: 913, 10: 35, 30: 5, 60: 4, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9685648148148148,0.6684033586667304,04
02_washing-machine,20161125,"{1: 370, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9862037037037037,0.015382749663568366,04
01_rice-cooker,20161023,"{1: 439, 10: 25, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9850925925925926,0.0,04
01_rice-cooker,20161010,"{1: 566, 10: 25, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9834490740740741,0.0,04
03_TV,20161123,"{1: 407, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9848611111111111,0.1930678951409455,04
03_TV,20161010,"{1: 625, 10: 25, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9814236111111111,0.015052774338109559,04
03_TV,20161023,"{1: 536, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9821875,0.4685112517332265,04
03_TV,20160925,"{1: 1042, 10: 24, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9747916666666666,0.4704408191050636,04
02_washing-machine,20161023,"{1: 589, 10: 25, 30: 4, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9792476851851852,0.014367605517273984,04
04_fridge,20161010,"{1: 1319, 10: 39, 30: 9, 60: 5, 300: 2, 1800: 1, 3600: 1, 10800: 0}",0.9136458333333334,0.5298327400482229,04
02_washing-machine,20160925,"{1: 532, 10: 24, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9835648148148148,0.0,04
00_total,20160925,"{1: 79, 10: 12, 30: 4, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9934027777777777,1.0,04
02_washing-machine,20161123,"{1: 369, 10: 25, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9858680555555556,0.014609234670517382,04
04_fridge,20161023,"{1: 1263, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9707523148148148,0.6444131802447352,04
00_total,20161015,"{1: 62, 10: 6, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9974305555555556,1.0,04
00_total,20161023,"{1: 74, 10: 10, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9947453703703704,1.0,04
00_total,20161123,"{1: 452, 10: 63, 30: 4, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9694560185185185,1.0,04
00_total,20161010,"{1: 34, 10: 3, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9970601851851851,1.0,04
04_fridge,20160925,"{1: 1176, 10: 31, 30: 8, 60: 7, 300: 6, 1800: 1, 3600: 0, 10800: 0}",0.8650347222222222,0.8102579197830673,04
04_fridge,20161123,"{1: 816, 10: 23, 30: 7, 60: 2, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.5945717592592593,0.5798550414306386,04
01_rice-cooker,20160925,"{1: 496, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9855787037037037,0.9525479327649513,04
03_TV,20161005,"{1: 738, 10: 24, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9770833333333333,0.06574034588959962,04
01_rice-cooker,20161005,"{1: 419, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9837268518518518,0.0,04
02_washing-machine,20161005,"{1: 713, 10: 26, 30: 3, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9746064814814814,0.0,04
00_total,20161005,"{1: 45, 10: 6, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9951851851851852,1.0,04
01_rice-cooker,20161123,"{1: 502, 10: 26, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9827893518518519,0.0,04
03_TV,20160910,"{1: 449, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9857407407407407,0.32745553885653456,04
02_washing-machine,20160910,"{1: 395, 10: 23, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9867939814814815,0.01340699124628094,04
04_fridge,20161005,"{1: 1669, 10: 30, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9563078703703703,0.7589704488149269,04
02_washing-machine,20160908,"{1: 413, 10: 24, 30: 4, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9834143518518519,0.0,04
03_TV,20161030,"{1: 650, 10: 25, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9790509259259259,0.41444299956653663,04
01_rice-cooker,20160910,"{1: 657, 10: 24, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9813194444444444,0.5945014507112023,04
00_total,20160910,"{1: 46, 10: 5, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9959606481481481,1.0,04
02_washing-machine,20161030,"{1: 462, 10: 23, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9831481481481481,0.02825547811891756,04
04_fridge,20161106,"{1: 1201, 10: 24, 30: 4, 60: 4, 300: 3, 1800: 1, 3600: 1, 10800: 1}",0.6935069444444445,0.6378243962682956,04
00_total,20160908,"{1: 47, 10: 3, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9962268518518519,1.0,04
03_TV,20160908,"{1: 617, 10: 22, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9823032407407407,0.05420068888862705,04
04_fridge,20160908,"{1: 885, 10: 31, 30: 7, 60: 5, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.8990856481481482,0.7856756049312787,04
04_fridge,20160910,"{1: 668, 10: 28, 30: 5, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9722337962962962,0.8075499101201176,04
04_fridge,20161013,"{1: 879, 10: 32, 30: 7, 60: 6, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9538888888888889,0.6042791043810264,04
01_rice-cooker,20160908,"{1: 502, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.984525462962963,1.0,04
04_fridge,20161030,"{1: 1502, 10: 39, 30: 11, 60: 4, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.940474537037037,0.632933367791903,04
03_TV,20161106,"{1: 1123, 10: 29, 30: 4, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9694212962962963,0.4871415267795315,04
02_washing-machine,20161106,"{1: 1127, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9735648148148148,0.014690031226718659,04
03_TV,20161013,"{1: 648, 10: 26, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.979224537037037,0.04137659318795185,04
01_rice-cooker,20161106,"{1: 1036, 10: 24, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9752777777777778,0.276762714009937,04
01_rice-cooker,20161030,"{1: 437, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9845833333333334,0.8106667607090798,04
01_rice-cooker,20161013,"{1: 570, 10: 25, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9809490740740741,0.0,04
00_total,20161013,"{1: 365, 10: 13, 30: 6, 60: 5, 300: 1, 1800: 0, 3600: 0, 10800: 0}",1.0059953703703703,1.0,04
00_total,20161106,"{1: 123, 10: 10, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.995474537037037,1.0,04
00_total,20161030,"{1: 61, 10: 7, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9972685185185185,1.0,04
02_washing-machine,20161017,"{1: 599, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9823263888888889,0.01463284358197935,04
03_TV,20160911,"{1: 475, 10: 25, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9847569444444444,0.30827779932536464,04
04_fridge,20160911,"{1: 1351, 10: 29, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9634143518518519,0.8157642451254821,04
02_washing-machine,20160911,"{1: 385, 10: 24, 30: 3, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.983738425925926,0.014414965586210953,04
01_rice-cooker,20161017,"{1: 371, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.986875,0.0,04
02_washing-machine,20161013,"{1: 410, 10: 25, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9832291666666667,0.0,04
03_TV,20161017,"{1: 469, 10: 23, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9842592592592593,0.06954452806522421,04
01_rice-cooker,20160911,"{1: 551, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9836342592592593,0.9793009044626958,04
00_total,20161017,"{1: 74, 10: 10, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9965277777777778,1.0,04
00_total,20160911,"{1: 46, 10: 1, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9964814814814815,1.0,04
04_fridge,20161017,"{1: 1033, 10: 26, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9747337962962963,0.6526671178819795,04
04_fridge,20161118,"{1: 1963, 10: 25, 30: 3, 60: 3, 300: 2, 1800: 2, 3600: 1, 10800: 0}",0.8779513888888889,0.7122466108584361,04
04_fridge,20161009,"{1: 1059, 10: 35, 30: 8, 60: 5, 300: 2, 1800: 1, 3600: 1, 10800: 0}",0.8865277777777778,0.6469067140146569,04
02_washing-machine,20161102,"{1: 471, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9856365740740741,0.0,04
03_TV,20161118,"{1: 639, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9821643518518518,0.2789325037218602,04
01_rice-cooker,20160927,"{1: 416, 10: 23, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9856365740740741,0.0,04
02_washing-machine,20160927,"{1: 900, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9774189814814814,0.0,04
03_TV,20161009,"{1: 559, 10: 25, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9827430555555555,0.31911026314446445,04
01_rice-cooker,20161118,"{1: 396, 10: 25, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9843287037037037,0.834690246062915,04
03_TV,20161102,"{1: 439, 10: 24, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9859490740740741,0.14104665085812224,04
02_washing-machine,20161118,"{1: 357, 10: 24, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9844907407407407,0.014790344070851948,04
03_TV,20160927,"{1: 637, 10: 23, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9803587962962963,0.05519914682282013,04
03_TV,20161130,"{1: 404, 10: 23, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9852662037037037,0.06160755890218928,04
00_total,20161118,"{1: 82, 10: 10, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9961342592592592,1.0,04
04_fridge,20160927,"{1: 592, 10: 29, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9824884259259259,0.74905462556104,04
02_washing-machine,20161009,"{1: 393, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9861805555555555,0.019731787276326393,04
01_rice-cooker,20161009,"{1: 444, 10: 26, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9841435185185186,0.41290760123877845,04
00_total,20161102,"{1: 49, 10: 6, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9977777777777778,1.0,04
00_total,20160927,"{1: 62, 10: 3, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9965046296296296,1.0,04
00_total,20161009,"{1: 72, 10: 12, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9948032407407408,1.0,04
02_washing-machine,20160928,"{1: 708, 10: 24, 30: 3, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9753703703703703,0.014757768495664831,04
03_TV,20160928,"{1: 671, 10: 27, 30: 5, 60: 3, 300: 2, 1800: 0, 3600: 0, 10800: 0}",0.9703009259259259,0.1760622181930959,04
02_washing-machine,20161130,"{1: 414, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9852893518518518,0.0,04
04_fridge,20161012,"{1: 1296, 10: 47, 30: 17, 60: 11, 300: 6, 1800: 1, 3600: 0, 10800: 0}",0.8747569444444444,0.6238884699012512,04
03_TV,20161012,"{1: 567, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.983125,0.08461616946465432,04
01_rice-cooker,20160928,"{1: 436, 10: 25, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9861458333333334,0.0,04
00_total,20161130,"{1: 2786, 10: 6, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9579861111111111,1.0,04
04_fridge,20160928,"{1: 1042, 10: 39, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9700231481481482,0.7660541701467606,04
04_fridge,20161130,"{1: 1123, 10: 38, 30: 12, 60: 7, 300: 6, 1800: 0, 3600: 0, 10800: 0}",0.925775462962963,0.6204916632286079,04
02_washing-machine,20161012,"{1: 360, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9863310185185186,0.0,04
00_total,20161012,"{1: 49, 10: 2, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9971412037037037,1.0,04
00_total,20160928,"{1: 129, 10: 19, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9921828703703703,1.0,04
01_rice-cooker,20161007,"{1: 528, 10: 29, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9840046296296296,0.0,04
02_washing-machine,20161007,"{1: 603, 10: 28, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9808449074074074,0.0,04
04_fridge,20160902,"{1: 980, 10: 27, 30: 10, 60: 6, 300: 3, 1800: 0, 3600: 0, 10800: 0}",0.7198726851851852,0.7424291632501032,04
03_TV,20161007,"{1: 590, 10: 29, 30: 7, 60: 4, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9777430555555555,0.17308458712627894,04
01_rice-cooker,20161012,"{1: 651, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9823263888888889,0.0,04
02_washing-machine,20160902,"{1: 379, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9873958333333334,0.014578034094860765,04
02_washing-machine,20161031,"{1: 663, 10: 25, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9804166666666667,0.0,04
03_TV,20160902,"{1: 777, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9781828703703703,0.12896330040032342,04
03_TV,20161031,"{1: 790, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9782175925925926,0.06369767386828841,04
00_total,20161007,"{1: 84, 10: 5, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9960069444444445,1.0,04
04_fridge,20161007,"{1: 1443, 10: 39, 30: 5, 60: 3, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.959375,0.695737322555998,04
01_rice-cooker,20161031,"{1: 573, 10: 27, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.982199074074074,1.0,04
04_fridge,20161031,"{1: 1453, 10: 31, 30: 3, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9589583333333334,0.5683555813036586,04
00_total,20161031,"{1: 58, 10: 5, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9979513888888889,1.0,04
01_rice-cooker,20160902,"{1: 395, 10: 25, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9857986111111111,1.0,04
00_total,20160902,"{1: 46, 10: 4, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9958912037037037,1.0,04
02_washing-machine,20161115,"{1: 491, 10: 26, 30: 5, 60: 4, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9809490740740741,0.014637657219718244,04
04_fridge,20161115,"{1: 922, 10: 37, 30: 15, 60: 12, 300: 5, 1800: 2, 3600: 1, 10800: 0}",0.8542013888888889,0.5875172192638962,04
03_TV,20161115,"{1: 734, 10: 28, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9793171296296296,0.12136669306134991,04
03_TV,20161128,"{1: 519, 10: 25, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9837268518518518,0.10424029931524578,04
02_washing-machine,20161128,"{1: 369, 10: 25, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9860648148148148,0.0,04
01_rice-cooker,20161115,"{1: 463, 10: 26, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9844907407407407,0.0,04
03_TV,20160901,"{1: 577, 10: 26, 30: 3, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9807291666666667,0.18661788713833324,04
02_washing-machine,20160901,"{1: 503, 10: 24, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9822685185185185,0.0,04
00_total,20161115,"{1: 161, 10: 21, 30: 11, 60: 11, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9827083333333333,1.0,04
00_total,20160901,"{1: 50, 10: 5, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9958912037037037,1.0,04
01_rice-cooker,20161128,"{1: 582, 10: 25, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9816898148148148,0.0,04
04_fridge,20161110,"{1: 975, 10: 24, 30: 2, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9744097222222222,0.54369098100702,04
04_fridge,20160901,"{1: 853, 10: 27, 30: 5, 60: 3, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.971875,0.7284855702433409,04
03_TV,20161109,"{1: 503, 10: 25, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9838425925925925,0.0005489937728420624,04
03_TV,20160907,"{1: 514, 10: 25, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9835648148148148,0.03682591982427238,04
00_total,20161128,"{1: 1527, 10: 4, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9763310185185186,1.0,04
02_washing-machine,20161109,"{1: 471, 10: 24, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9825694444444445,0.0,04
02_washing-machine,20160907,"{1: 385, 10: 24, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9850231481481482,0.0,04
02_washing-machine,20161110,"{1: 456, 10: 25, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9847222222222223,0.01407773076320326,04
01_rice-cooker,20160901,"{1: 493, 10: 23, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9842592592592593,1.0,04
02_washing-machine,20161016,"{1: 395, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9862962962962963,0.020411659782200525,04
01_rice-cooker,20161109,"{1: 481, 10: 23, 30: 3, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9846527777777778,0.0,04
03_TV,20161016,"{1: 900, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9772916666666667,0.4710920043898087,04
03_TV,20161110,"{1: 477, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9855787037037037,0.06444559269088945,04
04_fridge,20161016,"{1: 1405, 10: 30, 30: 3, 60: 2, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9600810185185186,0.748917634105275,04
01_rice-cooker,20160907,"{1: 541, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9840509259259259,0.9985689978280131,04
00_total,20160907,"{1: 48, 10: 5, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9958912037037037,1.0,04
00_total,20161016,"{1: 63, 10: 8, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9965740740740741,1.0,04
01_rice-cooker,20161016,"{1: 399, 10: 25, 30: 2, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9862731481481481,0.5659023165207595,04
00_total,20161109,"{1: 53, 10: 1, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9979050925925926,1.0,04
00_total,20161110,"{1: 49, 10: 3, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9976041666666666,1.0,04
03_TV,20161003,"{1: 860, 10: 25, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9785879629629629,0.20499034102109207,04
04_fridge,20161003,"{1: 860, 10: 35, 30: 9, 60: 8, 300: 6, 1800: 2, 3600: 1, 10800: 0}",0.8511458333333334,0.799027273510201,04
01_rice-cooker,20161110,"{1: 619, 10: 25, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9825,0.0,04
01_rice-cooker,20161003,"{1: 649, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9816087962962963,0.4221457122307248,04
02_washing-machine,20161003,"{1: 724, 10: 23, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9812152777777777,0.029452170596584764,04
00_total,20160903,"{1: 49, 10: 5, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.995636574074074,1.0,04
00_total,20161003,"{1: 56, 10: 9, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9955555555555555,1.0,04
01_rice-cooker,20161113,"{1: 473, 10: 25, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9834606481481482,0.996555687626759,04
00_total,20161113,"{1: 96, 10: 6, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9960185185185185,1.0,04
02_washing-machine,20161113,"{1: 507, 10: 25, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9832175925925926,0.023237198351971747,04
02_washing-machine,20160903,"{1: 507, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9838773148148148,0.0,04
03_TV,20160903,"{1: 721, 10: 26, 30: 3, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9776041666666667,0.4968401112886995,04
04_fridge,20161105,"{1: 1601, 10: 42, 30: 4, 60: 3, 300: 3, 1800: 1, 3600: 1, 10800: 0}",0.8817708333333333,0.673412526525344,04
04_fridge,20161117,"{1: 1975, 10: 40, 30: 12, 60: 5, 300: 1, 1800: 1, 3600: 1, 10800: 0}",0.8768402777777777,0.6038279280349529,04
03_TV,20161105,"{1: 408, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9871296296296296,0.30181815339399054,04
02_washing-machine,20161117,"{1: 525, 10: 24, 30: 4, 60: 2, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9807986111111111,0.0,04
01_rice-cooker,20161117,"{1: 489, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9837962962962963,0.9985372549019608,04
00_total,20161117,"{1: 50, 10: 2, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9977199074074075,1.0,04
04_fridge,20161027,"{1: 1256, 10: 42, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.963599537037037,0.5842419874682201,04
01_rice-cooker,20161105,"{1: 410, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.986099537037037,0.8979213371048956,04
02_washing-machine,20161121,"{1: 427, 10: 26, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9840856481481481,0.0,04
01_rice-cooker,20161121,"{1: 615, 10: 26, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9810416666666667,0.0,04
02_washing-machine,20161105,"{1: 757, 10: 24, 30: 2, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9790162037037037,0.0,04
00_total,20161121,"{1: 97, 10: 13, 30: 1, 60: 1, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9947569444444444,1.0,04
03_TV,20161121,"{1: 575, 10: 23, 30: 1, 60: 1, 300: 1, 1800: 0, 3600: 0, 10800: 0}",0.9791319444444444,0.012369232951523104,04
00_total,20161105,"{1: 59, 10: 5, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9978472222222222,1.0,04
00_total,20161027,"{1: 64, 10: 17, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9960416666666667,1.0,04
01_rice-cooker,20160903,"{1: 399, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9870486111111111,0.9077230958048491,04
02_washing-machine,20161027,"{1: 427, 10: 24, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9852199074074074,0.0,04
03_TV,20161027,"{1: 555, 10: 24, 30: 0, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9833449074074074,0.07193025819689819,04
03_TV,20161024,"{1: 703, 10: 22, 30: 1, 60: 0, 300: 0, 1800: 0, 3600: 0, 10800: 0}",0.9805092592592592,0.22964020964162615,04
